series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXU190904LB0706M              	U	EXPEND	FOODTOTL	190904	LB07	06	M	Food prep. by consumer unit, out-of-town trips-LB07-CUs of two or more people, two earners	          	1984	A01	2013	A01
CXU190904LB0707M              	U	EXPEND	FOODTOTL	190904	LB07	07	M	Food prep. by consumer unit, out-of-town trips-LB07-CUs of two or more people, three or more earners	          	1984	A01	2013	A01
CXU190904LB0801M              	U	EXPEND	FOODTOTL	190904	LB08	01	M	Food prep. by consumer unit, out-of-town trips-LB08-All Consumer Units	          	1984	A01	2013	A01
CXU190904LB0802M              	U	EXPEND	FOODTOTL	190904	LB08	02	M	Food prep. by consumer unit, out-of-town trips-LB08-Housing tenure: home owner	          	1984	A01	2013	A01
CXU190904LB0803M              	U	EXPEND	FOODTOTL	190904	LB08	03	M	Food prep. by consumer unit, out-of-town trips-LB08-Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2013	A01
CXU190904LB0804M              	U	EXPEND	FOODTOTL	190904	LB08	04	M	Food prep. by consumer unit, out-of-town trips-LB08-Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2013	A01
CXU190904LB0805M              	U	EXPEND	FOODTOTL	190904	LB08	05	M	Food prep. by consumer unit, out-of-town trips-LB08-Housing tenure: renter	          	1984	A01	2013	A01
CXU190904LB0806M              	U	EXPEND	FOODTOTL	190904	LB08	06	M	Food prep. by consumer unit, out-of-town trips-LB08-Type of area: urban	          	1984	A01	2013	A01
CXU190904LB0807M              	U	EXPEND	FOODTOTL	190904	LB08	07	M	Food prep. by consumer unit, out-of-town trips-LB08-Type of area: urban: central city(from 2003)	          	2003	A01	2013	A01
CXU190904LB0808M              	U	EXPEND	FOODTOTL	190904	LB08	08	M	Food prep. by consumer unit, out-of-town trips-LB08-Type of area: urban: other urban(from 2003)	          	2003	A01	2013	A01
CXU190904LB0809M              	U	EXPEND	FOODTOTL	190904	LB08	09	M	Food prep. by consumer unit, out-of-town trips-LB08-Type of area: rural	          	1984	A01	2013	A01
CXU190904LB0901M              	U	EXPEND	FOODTOTL	190904	LB09	01	M	Food prep. by consumer unit, out-of-town trips-LB09-All Consumer Units	          	1984	A01	2013	A01
CXU190904LB0902M              	U	EXPEND	FOODTOTL	190904	LB09	02	M	Food prep. by consumer unit, out-of-town trips-LB09-Race of ref. person: White, Asian, and All Others	          	1984	A01	2013	A01
CXU190904LB0903M              	U	EXPEND	FOODTOTL	190904	LB09	03	M	Food prep. by consumer unit, out-of-town trips-LB09-Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2013	A01
CXU190904LB0904M              	U	EXPEND	FOODTOTL	190904	LB09	04	M	Food prep. by consumer unit, out-of-town trips-LB09-Race of reference person: Asian(from 2003)	          	2003	A01	2013	A01
CXU190904LB0905M              	U	EXPEND	FOODTOTL	190904	LB09	05	M	Food prep. by consumer unit, out-of-town trips-LB09-Race of ref. person: Black or African American	          	1984	A01	2013	A01
CXU190904LB1001M              	U	EXPEND	FOODTOTL	190904	LB10	01	M	Food prep. by consumer unit, out-of-town trips-LB10-All Consumer Units	          	1984	A01	2013	A01
CXU190904LB1002M              	U	EXPEND	FOODTOTL	190904	LB10	02	M	Food prep. by consumer unit, out-of-town trips-LB10-Origin of reference person: Hispanic or Latino	          	1994	A01	2013	A01
CXU190904LB1003M              	U	EXPEND	FOODTOTL	190904	LB10	03	M	Food prep. by consumer unit, out-of-town trips-LB10-Origin of reference person: Not Hispanic or Latino	          	1994	A01	2013	A01
CXU190904LB1004M              	U	EXPEND	FOODTOTL	190904	LB10	04	M	Food prep. by consumer unit, out-of-town trips-LB10-Not Hispanic or Latino: White and All Other Races	          	2003	A01	2013	A01
CXU190904LB1005M              	U	EXPEND	FOODTOTL	190904	LB10	05	M	Food prep. by consumer unit, out-of-town trips-LB10-Not Hispanic or Latino: Black or African-American	          	2003	A01	2013	A01
CXU190904LB1101M              	U	EXPEND	FOODTOTL	190904	LB11	01	M	Food prep. by consumer unit, out-of-town trips-LB11-All Consumer Units	          	1984	A01	2013	A01
CXU190904LB1102M              	U	EXPEND	FOODTOTL	190904	LB11	02	M	Food prep. by consumer unit, out-of-town trips-LB11-Region of residence: northeast	          	1984	A01	2013	A01
CXU190904LB1103M              	U	EXPEND	FOODTOTL	190904	LB11	03	M	Food prep. by consumer unit, out-of-town trips-LB11-Region of residence: midwest	          	1984	A01	2013	A01
CXU190904LB1104M              	U	EXPEND	FOODTOTL	190904	LB11	04	M	Food prep. by consumer unit, out-of-town trips-LB11-Region of residence: south	          	1984	A01	2013	A01
CXU190904LB1105M              	U	EXPEND	FOODTOTL	190904	LB11	05	M	Food prep. by consumer unit, out-of-town trips-LB11-Region of residence: west	          	1984	A01	2013	A01
CXU190904LB1201M              	U	EXPEND	FOODTOTL	190904	LB12	01	M	Food prep. by consumer unit, out-of-town trips-LB12-Self-employed workers	          	1984	A01	2013	A01
CXU190904LB1202M              	U	EXPEND	FOODTOTL	190904	LB12	02	M	Food prep. by consumer unit, out-of-town trips-LB12-Total wage and salary earners	          	1984	A01	2013	A01
CXU190904LB1203M              	U	EXPEND	FOODTOTL	190904	LB12	03	M	Food prep. by consumer unit, out-of-town trips-LB12-Wage & salary earners: managers and professionals	          	1984	A01	2013	A01
CXU190904LB1204M              	U	EXPEND	FOODTOTL	190904	LB12	04	M	Food prep. by consumer unit, out-of-town trips-LB12-Wage & salary: tech., sales, and clerical workers	          	1984	A01	2013	A01
CXU190904LB1205M              	U	EXPEND	FOODTOTL	190904	LB12	05	M	Food prep. by consumer unit, out-of-town trips-LB12-Wage & salary earners: service workers	          	1984	A01	2013	A01
CXU190904LB1206M              	U	EXPEND	FOODTOTL	190904	LB12	06	M	Food prep. by consumer unit, out-of-town trips-LB12-Wage & salary: construction workers & mechanics	          	1984	A01	2013	A01
CXU190904LB1207M              	U	EXPEND	FOODTOTL	190904	LB12	07	M	Food prep. by consumer unit, out-of-town trips-LB12-Wage & salary: Operators, fabricators & laborers	          	1984	A01	2013	A01
CXU190904LB1208M              	U	EXPEND	FOODTOTL	190904	LB12	08	M	Food prep. by consumer unit, out-of-town trips-LB12-Retired	          	1984	A01	2013	A01
CXU190904LB1209M              	U	EXPEND	FOODTOTL	190904	LB12	09	M	Food prep. by consumer unit, out-of-town trips-LB12-Occupation: all other, including not reporting	          	1984	A01	2013	A01
CXU190904LB1301M              	U	EXPEND	FOODTOTL	190904	LB13	01	M	Food prep. by consumer unit, out-of-town trips-LB13-All Consumer Units	          	1984	A01	2012	A01
CXU190904LB1302M              	U	EXPEND	FOODTOTL	190904	LB13	02	M	Food prep. by consumer unit, out-of-town trips-LB13-Total, less than college graduate	          	1996	A01	2012	A01
CXU190904LB1303M              	U	EXPEND	FOODTOTL	190904	LB13	03	M	Food prep. by consumer unit, out-of-town trips-LB13-Less than high school graduate	          	1995	A01	2012	A01
CXU190904LB1304M              	U	EXPEND	FOODTOTL	190904	LB13	04	M	Food prep. by consumer unit, out-of-town trips-LB13-High school graduate	          	1995	A01	2012	A01
CXU190904LB1305M              	U	EXPEND	FOODTOTL	190904	LB13	05	M	Food prep. by consumer unit, out-of-town trips-LB13-High school graduate with some college	          	1995	A01	2012	A01
CXU190904LB1306M              	U	EXPEND	FOODTOTL	190904	LB13	06	M	Food prep. by consumer unit, out-of-town trips-LB13-Associate degree	          	1996	A01	2012	A01
CXU190904LB1307M              	U	EXPEND	FOODTOTL	190904	LB13	07	M	Food prep. by consumer unit, out-of-town trips-LB13-Total, college graduate	          	1995	A01	2012	A01
CXU190904LB1308M              	U	EXPEND	FOODTOTL	190904	LB13	08	M	Food prep. by consumer unit, out-of-town trips-LB13-Bachelor's degree	          	1996	A01	2012	A01
CXU190904LB1309M              	U	EXPEND	FOODTOTL	190904	LB13	09	M	Food prep. by consumer unit, out-of-town trips-LB13-Master's, professional, doctorate	          	1996	A01	2012	A01
CXU190904LB1401M              	U	EXPEND	FOODTOTL	190904	LB14	01	M	Food prep. by consumer unit, out-of-town trips-LB14-All Consumer Units	          	2012	A01	2013	A01
CXU190904LB1402M              	U	EXPEND	FOODTOTL	190904	LB14	02	M	Food prep. by consumer unit, out-of-town trips-LB14-Less than college graduate: Total	          	2012	A01	2013	A01
CXU190904LB1403M              	U	EXPEND	FOODTOTL	190904	LB14	03	M	Food prep. by consumer unit, out-of-town trips-LB14-Less than college graduate: Less than high school graduate	          	2012	A01	2013	A01
CXU190904LB1404M              	U	EXPEND	FOODTOTL	190904	LB14	04	M	Food prep. by consumer unit, out-of-town trips-LB14-Less than college graduate: High school graduate	          	2012	A01	2013	A01
CXU190904LB1405M              	U	EXPEND	FOODTOTL	190904	LB14	05	M	Food prep. by consumer unit, out-of-town trips-LB14-Less than college graduate: High schoo graduate with some college	          	2012	A01	2013	A01
CXU190904LB1406M              	U	EXPEND	FOODTOTL	190904	LB14	06	M	Food prep. by consumer unit, out-of-town trips-LB14-Less than college graduate: Associate's degree	          	2012	A01	2013	A01
CXU190904LB1407M              	U	EXPEND	FOODTOTL	190904	LB14	07	M	Food prep. by consumer unit, out-of-town trips-LB14-College graduate: Total	          	2012	A01	2013	A01
CXU190904LB1408M              	U	EXPEND	FOODTOTL	190904	LB14	08	M	Food prep. by consumer unit, out-of-town trips-LB14-College graduate: Bachelor's degree	          	2012	A01	2013	A01
CXU190904LB1409M              	U	EXPEND	FOODTOTL	190904	LB14	09	M	Food prep. by consumer unit, out-of-town trips-LB14-College graduate: Master's, professional, doctoral degree	          	2012	A01	2013	A01
CXU220211LB0101M              	U	EXPEND	HOUSING	220211	LB01	01	M	Property taxes-LB01-All Consumer Units	          	1984	A01	2013	A01
CXU220211LB0102M              	U	EXPEND	HOUSING	220211	LB01	02	M	Property taxes-LB01-Lowest 20 percent income quintile	          	1984	A01	2013	A01
CXU220211LB0103M              	U	EXPEND	HOUSING	220211	LB01	03	M	Property taxes-LB01-Second 20 percent income quintile	          	1984	A01	2013	A01
CXU220211LB0104M              	U	EXPEND	HOUSING	220211	LB01	04	M	Property taxes-LB01-Third 20 percent income quintile	          	1984	A01	2013	A01
CXU220211LB0105M              	U	EXPEND	HOUSING	220211	LB01	05	M	Property taxes-LB01-Fourth 20 percent income quintile	          	1984	A01	2013	A01
CXU220211LB0106M              	U	EXPEND	HOUSING	220211	LB01	06	M	Property taxes-LB01-Highest 20 percent income quintile	          	1984	A01	2013	A01
CXU220211LB01A1M              	U	EXPEND	HOUSING	220211	LB01	A1	M	Property taxes-LB01-Total complete income reporters	          	1984	A01	2003	A01
CXU220211LB01A2M              	U	EXPEND	HOUSING	220211	LB01	A2	M	Property taxes-LB01-Incomplete income reports	          	1984	A01	2003	A01
CXU220211LB0201M              	U	EXPEND	HOUSING	220211	LB02	01	M	Property taxes-LB02-All Consumer Units	          	1984	A01	2013	A01
CXU220211LB0202M              	U	EXPEND	HOUSING	220211	LB02	02	M	Property taxes-LB02-Before tax income of less than $5,000	          	1984	A01	2013	A01
CXU220211LB0203M              	U	EXPEND	HOUSING	220211	LB02	03	M	Property taxes-LB02-$5,000 to $9,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0204M              	U	EXPEND	HOUSING	220211	LB02	04	M	Property taxes-LB02-$10,000 to $14,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0205M              	U	EXPEND	HOUSING	220211	LB02	05	M	Property taxes-LB02-$15,000 to $19,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0206M              	U	EXPEND	HOUSING	220211	LB02	06	M	Property taxes-LB02-$20,000 to $29,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0207M              	U	EXPEND	HOUSING	220211	LB02	07	M	Property taxes-LB02-$30,000 to $39,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0208M              	U	EXPEND	HOUSING	220211	LB02	08	M	Property taxes-LB02-$40,000 to $49,999 before tax income	          	1984	A01	2013	A01
CXU220211LB0209M              	U	EXPEND	HOUSING	220211	LB02	09	M	Property taxes-LB02-$50,000 to $69,999 before tax income	          	1992	A01	2013	A01
CXU220211LB0210M              	U	EXPEND	HOUSING	220211	LB02	10	M	Property taxes-LB02-Before tax income of $70,000 and over	          	1992	A01	2013	A01
CXU220211LB0211M              	U	EXPEND	HOUSING	220211	LB02	11	M	Property taxes-LB02-Before tax income of less than $70,000(from 2003)	          	2003	A01	2013	A01
CXU220211LB0212M              	U	EXPEND	HOUSING	220211	LB02	12	M	Property taxes-LB02-$70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU220211LB0213M              	U	EXPEND	HOUSING	220211	LB02	13	M	Property taxes-LB02-$80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU220211LB0214M              	U	EXPEND	HOUSING	220211	LB02	14	M	Property taxes-LB02-Before tax income of $100,000 and over(from 2003)	          	2003	A01	2013	A01
CXU220211LB0215M              	U	EXPEND	HOUSING	220211	LB02	15	M	Property taxes-LB02-$100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU220211LB0216M              	U	EXPEND	HOUSING	220211	LB02	16	M	Property taxes-LB02-$120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXU220211LB0217M              	U	EXPEND	HOUSING	220211	LB02	17	M	Property taxes-LB02-Before tax income of $150,000 and over(from 2003)	          	2003	A01	2013	A01
CXU220211LB02A1M              	U	EXPEND	HOUSING	220211	LB02	A1	M	Property taxes-LB02-Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXU220211LB02A2M              	U	EXPEND	HOUSING	220211	LB02	A2	M	Property taxes-LB02-Total complete income reporters	          	1984	A01	2003	A01
CXU220211LB0401M              	U	EXPEND	HOUSING	220211	LB04	01	M	Property taxes-LB04-All Consumer Units	          	1984	A01	2013	A01
CXU220211LB0402M              	U	EXPEND	HOUSING	220211	LB04	02	M	Property taxes-LB04-Reference person under age 25	          	1984	A01	2013	A01
CXU220211LB0403M              	U	EXPEND	HOUSING	220211	LB04	03	M	Property taxes-LB04-Reference person between age 25 and 34	          	1984	A01	2013	A01
CXU220211LB0404M              	U	EXPEND	HOUSING	220211	LB04	04	M	Property taxes-LB04-Reference person between age 35 and 44	          	1984	A01	2013	A01
CXU220211LB0405M              	U	EXPEND	HOUSING	220211	LB04	05	M	Property taxes-LB04-Reference person between age 45 and 54	          	1984	A01	2013	A01
CXU220211LB0406M              	U	EXPEND	HOUSING	220211	LB04	06	M	Property taxes-LB04-Reference person between age 55 and 64	          	1984	A01	2013	A01
CXU220211LB0407M              	U	EXPEND	HOUSING	220211	LB04	07	M	Property taxes-LB04-Reference person over age 65	          	1988	A01	2013	A01
CXU220211LB0408M              	U	EXPEND	HOUSING	220211	LB04	08	M	Property taxes-LB04-Reference person between age 65 and 74	          	1984	A01	2013	A01
CXU220211LB0409M              	U	EXPEND	HOUSING	220211	LB04	09	M	Property taxes-LB04-Reference person over the age of 75	          	1984	A01	2013	A01
CXU220211LB0501M              	U	EXPEND	HOUSING	220211	LB05	01	M	Property taxes-LB05-All Consumer Units	          	1984	A01	2013	A01
CXU220211LB0502M              	U	EXPEND	HOUSING	220211	LB05	02	M	Property taxes-LB05-One person consumer unit	          	1984	A01	2013	A01
CXU220211LB0503M              	U	EXPEND	HOUSING	220211	LB05	03	M	Property taxes-LB05-Two or more people in consumer unit	          	1988	A01	2013	A01
CXU220211LB0504M              	U	EXPEND	HOUSING	220211	LB05	04	M	Property taxes-LB05-Two people in consumer unit	          	1984	A01	2013	A01
CXU220211LB0505M              	U	EXPEND	HOUSING	220211	LB05	05	M	Property taxes-LB05-Three people in consumer unit	          	1984	A01	2013	A01
CXU220211LB0506M              	U	EXPEND	HOUSING	220211	LB05	06	M	Property taxes-LB05-Four people in consumer unit	          	1984	A01	2013	A01
CXU220211LB0507M              	U	EXPEND	HOUSING	220211	LB05	07	M	Property taxes-LB05-Five or more people in consumer unit	          	1988	A01	2013	A01
CXU220211LB05A1M              	U	EXPEND	HOUSING	220211	LB05	A1	M	Property taxes-LB05-Five people in consumer unit	          	1984	A01	1987	A01
CXU220211LB05A2M              	U	EXPEND	HOUSING	220211	LB05	A2	M	Property taxes-LB05-Six or more people in consumer unit	          	1984	A01	1987	A01
CXU220211LB0601M              	U	EXPEND	HOUSING	220211	LB06	01	M	Property taxes-LB06-Total husband and wife consumer units	          	1984	A01	2013	A01
CXU220211LB0602M              	U	EXPEND	HOUSING	220211	LB06	02	M	Property taxes-LB06-Husband and wife only consumer units	          	1984	A01	2013	A01
CXU220211LB0603M              	U	EXPEND	HOUSING	220211	LB06	03	M	Property taxes-LB06-Total husband and wife with children cons. units	          	1988	A01	2013	A01
CXU220211LB0604M              	U	EXPEND	HOUSING	220211	LB06	04	M	Property taxes-LB06-Husband and wife w/ children, oldest child under 6	          	1984	A01	2013	A01
CXU220211LB0605M              	U	EXPEND	HOUSING	220211	LB06	05	M	Property taxes-LB06-Husband and wife w/ children, oldest child 6 to 17	          	1984	A01	2013	A01
CXU220211LB0606M              	U	EXPEND	HOUSING	220211	LB06	06	M	Property taxes-LB06-Husband & wife w/ children, old. child 18 or over	          	1984	A01	2013	A01
CXU220211LB0607M              	U	EXPEND	HOUSING	220211	LB06	07	M	Property taxes-LB06-Other husband and wife consumer units	          	1984	A01	2013	A01
CXU220211LB0608M              	U	EXPEND	HOUSING	220211	LB06	08	M	Property taxes-LB06-One parent, at least one child under 18	          	1984	A01	2013	A01
CXU220211LB0609M              	U	EXPEND	HOUSING	220211	LB06	09	M	Property taxes-LB06-Single person and other consumer units	          	1984	A01	2013	A01
CXU220211LB0701M              	U	EXPEND	HOUSING	220211	LB07	01	M	Property taxes-LB07-All Consumer Units	          	1984	A01	2013	A01
CXU220211LB0702M              	U	EXPEND	HOUSING	220211	LB07	02	M	Property taxes-LB07-Single Consumers, no earner	          	1984	A01	2013	A01
CXU220211LB0703M              	U	EXPEND	HOUSING	220211	LB07	03	M	Property taxes-LB07-Single Consumers, one earner	          	1984	A01	2013	A01
