"Category","Demo_Code","Year","All","Midwest","Northeast","South","West"
"Unemp. & workers compen., veterans benefits","LB11",1987,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1988,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1989,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1990,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1991,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1992,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1993,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1994,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1995,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1996,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1997,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1998,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",1999,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2000,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2001,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2002,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2003,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2004,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2005,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2006,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2007,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2008,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2009,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2010,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2011,NA,NA,NA,NA,NA
"Unemp. & workers compen., veterans benefits","LB11",2012,NA,NA,NA,NA,NA
"Utilities, fuels, and public services","LB11",1984,1638,1733,1757,1652,1340
"Utilities, fuels, and public services","LB11",1985,1648,1725,1723,1668,1417
"Utilities, fuels, and public services","LB11",1986,1645,1721,1720,1661,1439
"Utilities, fuels, and public services","LB11",1987,1671,1682,1753,1735,1467
"Utilities, fuels, and public services","LB11",1988,1747,1761,1797,1827,1548
"Utilities, fuels, and public services","LB11",1989,1835,1827,1914,1896,1661
"Utilities, fuels, and public services","LB11",1990,1890,1838,1981,2000,1681
"Utilities, fuels, and public services","LB11",1991,1990,1950,2105,2031,1853
"Utilities, fuels, and public services","LB11",1992,1984,1951,2094,2032,1832
"Utilities, fuels, and public services","LB11",1993,2112,2073,2207,2215,1896
"Utilities, fuels, and public services","LB11",1994,2189,2104,2336,2269,2022
"Utilities, fuels, and public services","LB11",1995,2191,2184,2294,2264,1981
"Utilities, fuels, and public services","LB11",1996,2347,2392,2428,2448,2060
"Utilities, fuels, and public services","LB11",1997,2412,2452,2480,2463,2220
"Utilities, fuels, and public services","LB11",1998,2405,2401,2460,2519,2179
"Utilities, fuels, and public services","LB11",1999,2377,2401,2455,2445,2178
"Utilities, fuels, and public services","LB11",2000,2489,2513,2570,2596,2226
"Utilities, fuels, and public services","LB11",2001,2767,2823,2836,2843,2524
"Utilities, fuels, and public services","LB11",2002,2684,2682,2750,2775,2485
"Utilities, fuels, and public services","LB11",2003,2811,2855,2889,2891,2569
"Utilities, fuels, and public services","LB11",2004,2927,2957,3098,2975,2672
"Utilities, fuels, and public services","LB11",2005,3183,3158,3409,3240,2923
"Utilities, fuels, and public services","LB11",2006,3397,3283,3584,3554,3101
"Utilities, fuels, and public services","LB11",2007,3477,3323,3832,3547,3229
"Utilities, fuels, and public services","LB11",2008,3649,3527,4117,3661,3369
"Utilities, fuels, and public services","LB11",2009,3645,3421,4095,3741,3343
"Utilities, fuels, and public services","LB11",2010,3660,3415,3985,3847,3334
"Utilities, fuels, and public services","LB11",2011,3727,3486,4096,3898,3385
"Utilities, fuels, and public services","LB11",2012,3648,3455,3979,3704,3481
"Utilities, fuels, and public services","LB11",2013,3737,3564,4126,3772,3535
"Vehicle insurance","LB11",1984,349,312,381,335,388
"Vehicle insurance","LB11",1985,373,333,416,343,433
"Vehicle insurance","LB11",1986,420,377,459,379,503
"Vehicle insurance","LB11",1987,462,430,499,425,526
"Vehicle insurance","LB11",1988,508,459,576,451,591
"Vehicle insurance","LB11",1989,575,514,685,507,648
"Vehicle insurance","LB11",1990,563,485,630,544,624
"Vehicle insurance","LB11",1991,614,544,703,580,668
"Vehicle insurance","LB11",1992,629,545,684,612,705
"Vehicle insurance","LB11",1993,678,594,763,635,765
"Vehicle insurance","LB11",1994,690,627,707,693,744
"Vehicle insurance","LB11",1995,712,689,766,681,742
"Vehicle insurance","LB11",1996,698,657,766,691,692
"Vehicle insurance","LB11",1997,755,684,808,727,831
"Vehicle insurance","LB11",1998,739,680,822,683,816
"Vehicle insurance","LB11",1999,756,722,825,709,807
"Vehicle insurance","LB11",2000,778,750,808,747,831
"Vehicle insurance","LB11",2001,819,803,845,787,866
"Vehicle insurance","LB11",2002,894,876,921,861,940
"Vehicle insurance","LB11",2003,905,860,924,905,936
"Vehicle insurance","LB11",2004,964,924,991,944,1017
"Vehicle insurance","LB11",2005,913,845,967,879,993
"Vehicle insurance","LB11",2006,886,824,860,874,994
"Vehicle insurance","LB11",2007,1071,908,1069,1041,1290
"Vehicle insurance","LB11",2008,1113,980,1363,1181,931
"Vehicle insurance","LB11",2009,1075,957,1271,1095,999
"Vehicle insurance","LB11",2010,1010,875,1134,1032,1009
"Vehicle insurance","LB11",2011,983,848,870,1098,1023
"Vehicle insurance","LB11",2012,1018,863,942,1119,1066
"Vehicle insurance","LB11",2013,1013,882,1094,1048,1013
"Vehicle maintenance and repairs","LB11",1984,481,446,441,474,591
"Vehicle maintenance and repairs","LB11",1985,473,487,407,443,581
"Vehicle maintenance and repairs","LB11",1986,492,470,463,482,567
"Vehicle maintenance and repairs","LB11",1987,514,489,483,497,607
"Vehicle maintenance and repairs","LB11",1988,553,531,498,518,693
"Vehicle maintenance and repairs","LB11",1989,561,556,489,520,710
"Vehicle maintenance and repairs","LB11",1990,589,534,532,600,695
"Vehicle maintenance and repairs","LB11",1991,614,585,543,603,741
"Vehicle maintenance and repairs","LB11",1992,612,567,590,595,718
"Vehicle maintenance and repairs","LB11",1993,620,560,595,597,758
"Vehicle maintenance and repairs","LB11",1994,680,611,641,636,875
"Vehicle maintenance and repairs","LB11",1995,653,643,585,633,764
"Vehicle maintenance and repairs","LB11",1996,645,641,567,644,723
"Vehicle maintenance and repairs","LB11",1997,682,659,584,657,838
"Vehicle maintenance and repairs","LB11",1998,641,615,574,629,746
"Vehicle maintenance and repairs","LB11",1999,664,572,661,613,847
"Vehicle maintenance and repairs","LB11",2000,624,610,570,584,749
"Vehicle maintenance and repairs","LB11",2001,662,626,664,566,854
"Vehicle maintenance and repairs","LB11",2002,697,687,593,644,883
"Vehicle maintenance and repairs","LB11",2003,619,580,565,555,811
"Vehicle maintenance and repairs","LB11",2004,652,654,590,578,821
"Vehicle maintenance and repairs","LB11",2005,671,648,641,587,860
"Vehicle maintenance and repairs","LB11",2006,688,625,651,650,847
"Vehicle maintenance and repairs","LB11",2007,738,694,716,689,876
"Vehicle maintenance and repairs","LB11",2008,731,692,793,650,850
"Vehicle maintenance and repairs","LB11",2009,733,706,762,646,876
"Vehicle maintenance and repairs","LB11",2010,787,782,826,721,869
"Vehicle maintenance and repairs","LB11",2011,805,759,823,719,975
"Vehicle maintenance and repairs","LB11",2012,814,790,815,727,982
"Vehicle maintenance and repairs","LB11",2013,835,866,800,760,959
"Vehicle purchases (net outlay)","LB11",1984,1813,1818,1646,1835,1961
"Vehicle purchases (net outlay)","LB11",1985,2043,1928,1677,2317,2148
"Vehicle purchases (net outlay)","LB11",1986,2338,2356,2370,2355,2250
"Vehicle purchases (net outlay)","LB11",1987,2022,2051,1907,2106,1967
"Vehicle purchases (net outlay)","LB11",1988,2361,2403,2111,2487,2359
"Vehicle purchases (net outlay)","LB11",1989,2291,2172,1880,2177,3052
"Vehicle purchases (net outlay)","LB11",1990,2129,2068,1920,2275,2174
"Vehicle purchases (net outlay)","LB11",1991,2111,2162,1812,2333,1990
"Vehicle purchases (net outlay)","LB11",1992,2189,2466,1534,2193,2515
"Vehicle purchases (net outlay)","LB11",1993,2319,2504,1832,2407,2435
"Vehicle purchases (net outlay)","LB11",1994,2725,3089,1864,2937,2764
"Vehicle purchases (net outlay)","LB11",1995,2638,2946,2149,2864,2368
"Vehicle purchases (net outlay)","LB11",1996,2815,2558,2043,3470,2734
"Vehicle purchases (net outlay)","LB11",1997,2736,2784,2040,3055,2811
"Vehicle purchases (net outlay)","LB11",1998,2964,2774,2816,3242,2860
"Vehicle purchases (net outlay)","LB11",1999,3305,3382,2706,3466,3495
"Vehicle purchases (net outlay)","LB11",2000,3418,3759,2719,3566,3430
"Vehicle purchases (net outlay)","LB11",2001,3579,3496,3131,3813,3676
"Vehicle purchases (net outlay)","LB11",2002,3665,4034,3036,3591,3937
"Vehicle purchases (net outlay)","LB11",2003,3732,3775,3040,3893,4028
"Vehicle purchases (net outlay)","LB11",2004,3397,3315,3196,3195,3979
"Vehicle purchases (net outlay)","LB11",2005,3544,3085,2911,3543,4572
"Vehicle purchases (net outlay)","LB11",2006,3421,2730,2894,3643,4230
"Vehicle purchases (net outlay)","LB11",2007,3244,3407,2508,3216,3729
"Vehicle purchases (net outlay)","LB11",2008,2755,2872,2687,2726,2737
"Vehicle purchases (net outlay)","LB11",2009,2657,2921,2754,2612,2380
"Vehicle purchases (net outlay)","LB11",2010,2588,2403,2353,2719,2749
"Vehicle purchases (net outlay)","LB11",2011,2669,2805,2675,2736,2420
"Vehicle purchases (net outlay)","LB11",2012,3210,3216,2906,3413,3115
"Vehicle purchases (net outlay)","LB11",2013,3271,3494,3279,3222,3124
"Wages and salaries","LB11",1984,18178,17189,18135,18275,19374
"Wages and salaries","LB11",1985,19378,18494,19450,19253,20730
"Wages and salaries","LB11",1986,19524,18103,20254,18581,22188
"Wages and salaries","LB11",1987,20613,19495,20887,19947,22753
"Wages and salaries","LB11",1988,21779,20908,22663,21288,22778
"Wages and salaries","LB11",1989,23248,22448,25300,22286,23741
"Wages and salaries","LB11",1990,24173,22450,26572,22881,25938
"Wages and salaries","LB11",1991,25553,24145,28616,23897,26874
"Wages and salaries","LB11",1992,25064,23954,27852,23075,26734
"Wages and salaries","LB11",1993,26494,25729,28512,24898,27899
"Wages and salaries","LB11",1994,27795,25930,29879,26252,30287
"Wages and salaries","LB11",1995,28474,28332,30331,26582,29862
"Wages and salaries","LB11",1996,29560,30085,32094,27508,30210
"Wages and salaries","LB11",1997,31506,31049,35003,27989,34514
"Wages and salaries","LB11",1998,32889,32663,36419,30359,33987
"Wages and salaries","LB11",1999,34456,33378,39031,31242,36452
"Wages and salaries","LB11",2000,35579,36385,39053,32807,36145
"Wages and salaries","LB11",2001,38334,38513,42168,35387,39571
"Wages and salaries","LB11",2002,39864,39887,44788,36686,40877
"Wages and salaries","LB11",2003,41200,42634,47081,37540,40822
"Wages and salaries","LB11",2004,43192,42172,49852,40075,43600
"Wages and salaries","LB11",2005,46291,44980,50122,42368,50736
"Wages and salaries","LB11",2006,48119,45289,51649,44582,53678
"Wages and salaries","LB11",2007,50322,46933,57464,46610,53758
"Wages and salaries","LB11",2008,51007,48678,57773,47069,54186
"Wages and salaries","LB11",2009,50339,47283,57689,46712,53234
"Wages and salaries","LB11",2010,49568,46286,54958,45901,54373
"Wages and salaries","LB11",2011,49805,46298,57472,46335,52620
"Wages and salaries","LB11",2012,51730,50980,58889,47678,53431
"Wages and salaries","LB11",2013,50168,48894,57579,46330,51837
"Water and other public services","LB11",1984,138,131,100,161,150
"Water and other public services","LB11",1985,143,133,93,178,155
"Water and other public services","LB11",1986,145,137,114,157,169
"Water and other public services","LB11",1987,153,143,117,174,169
"Water and other public services","LB11",1988,170,155,129,198,185
"Water and other public services","LB11",1989,182,160,148,206,205
"Water and other public services","LB11",1990,193,167,154,227,209
"Water and other public services","LB11",1991,217,186,192,238,245
"Water and other public services","LB11",1992,230,208,187,248,273
"Water and other public services","LB11",1993,241,212,191,272,274
"Water and other public services","LB11",1994,257,212,220,274,317
"Water and other public services","LB11",1995,259,224,214,281,310
"Water and other public services","LB11",1996,268,260,187,286,320
"Water and other public services","LB11",1997,286,279,215,290,355
"Water and other public services","LB11",1998,285,274,217,299,334
"Water and other public services","LB11",1999,285,272,213,296,342
"Water and other public services","LB11",2000,296,291,214,311,351
"Water and other public services","LB11",2001,321,309,237,331,388
"Water and other public services","LB11",2002,328,308,250,335,406
"Water and other public services","LB11",2003,326,315,232,333,409
"Water and other public services","LB11",2004,327,317,240,331,407
"Water and other public services","LB11",2005,366,333,261,385,459
"Water and other public services","LB11",2006,397,345,296,431,485
"Water and other public services","LB11",2007,434,377,330,456,541
"Water and other public services","LB11",2008,446,382,355,466,554
"Water and other public services","LB11",2009,481,414,396,503,586
"Water and other public services","LB11",2010,489,416,389,510,609
"Water and other public services","LB11",2011,501,406,384,545,617
"Water and other public services","LB11",2012,525,433,424,550,655
"Water and other public services","LB11",2013,509,422,412,521,656
